source,geo_id,geo_level,country_code,metric,x,n,share,lo,hi
claude_ai,DZ-31,subregion,DZ,automation_share,125.0,246.0,0.508130081300813,0.4460128557877354,0.5699972882395202
claude_ai,DZ-31,subregion,DZ,coursework_share,87.0,264.0,0.32954545454545453,0.2756435405932101,0.3883369613153806
claude_ai,DZ-31,subregion,DZ,success_rate,182.0,264.0,0.6893939393939394,0.6311923379539452,0.7421626599253983
claude_ai,DZ-31,subregion,DZ,work_share,84.0,264.0,0.3181818181818182,0.26494732673473725,0.3766318753010928
claude_ai,EC,country,EC,automation_share,584.0,1171.0,0.4987190435525192,0.4701318600730803,0.5273146041992097
claude_ai,EC,country,EC,coursework_share,530.0,1187.0,0.44650379106992416,0.41844011304897466,0.47491262168921383
claude_ai,EC,country,EC,success_rate,870.0,1187.0,0.7329401853411963,0.7070489371548377,0.757328524969428
claude_ai,EC,country,EC,work_share,355.0,1187.0,0.2990732940185341,0.2737085570450425,0.32573439153854744
claude_ai,EC-G,subregion,EC,automation_share,119.0,237.0,0.5021097046413502,0.4389285012637603,0.5652236053490507
claude_ai,EC-G,subregion,EC,coursework_share,99.0,242.0,0.4090909090909091,0.349034208560617,0.47198875907382726
claude_ai,EC-G,subregion,EC,success_rate,168.0,242.0,0.6942148760330579,0.6335052762500978,0.7488547474399532
claude_ai,EC-G,subregion,EC,work_share,75.0,242.0,0.30991735537190085,0.25500153513043455,0.3707737608324944
claude_ai,EC-P,subregion,EC,automation_share,236.0,480.0,0.49166666666666664,0.44718622515384054,0.5362794379888078
claude_ai,EC-P,subregion,EC,coursework_share,227.0,486.0,0.4670781893004115,0.42315266817159247,0.5115200913490362
claude_ai,EC-P,subregion,EC,success_rate,357.0,486.0,0.7345679012345679,0.6935810695356897,0.7718755188798306
claude_ai,EC-P,subregion,EC,work_share,139.0,486.0,0.28600823045267487,0.2476324902305148,0.3277404466535718
claude_ai,EE,country,EE,automation_share,301.0,717.0,0.4198047419804742,0.384201033553527,0.4562632237812328
claude_ai,EE,country,EE,coursework_share,47.0,740.0,0.06351351351351352,0.048096710831065884,0.08343882038955959
claude_ai,EE,country,EE,success_rate,527.0,741.0,0.7112010796221323,0.6775460301009221,0.742677544951814
claude_ai,EE,country,EE,work_share,337.0,740.0,0.4554054054054054,0.41984580766986346,0.49142562431242953
claude_ai,EE-37,subregion,EE,automation_share,283.0,689.0,0.4107402031930334,0.3745984737397762,0.4478717705411676
claude_ai,EE-37,subregion,EE,coursework_share,44.0,709.0,0.06205923836389281,0.04655150159726644,0.08228721937524695
claude_ai,EE-37,subregion,EE,success_rate,506.0,709.0,0.7136812411847673,0.6793251089823499,0.7457342590455543
claude_ai,EE-37,subregion,EE,work_share,327.0,709.0,0.461212976022567,0.42482664988753066,0.4980173592163151
claude_ai,EG,country,EG,automation_share,2254.0,4453.0,0.506175611947002,0.4914918666279382,0.520848711058287
claude_ai,EG,country,EG,coursework_share,623.0,4581.0,0.1359965073128138,0.12637444380417812,0.14622856171732126
claude_ai,EG,country,EG,success_rate,3072.0,4584.0,0.6701570680628273,0.6564089921197811,0.6836201841272803
claude_ai,EG,country,EG,work_share,2383.0,4581.0,0.5201920977952412,0.505713797813539,0.5346365602010105
claude_ai,EG-ALX,subregion,EG,automation_share,164.0,318.0,0.5157232704402516,0.4609355839328785,0.5701356013955564
claude_ai,EG-ALX,subregion,EG,coursework_share,59.0,342.0,0.17251461988304093,0.13616565547141582,0.21613898341528834
claude_ai,EG-ALX,subregion,EG,success_rate,224.0,342.0,0.6549707602339181,0.6031176354710641,0.7033810621986204
claude_ai,EG-ALX,subregion,EG,work_share,161.0,342.0,0.47076023391812866,0.41847702120274755,0.5236930358407081
claude_ai,EG-C,subregion,EG,automation_share,1405.0,2767.0,0.5077701481749187,0.4891441691482736,0.5263745815446567
claude_ai,EG-C,subregion,EG,coursework_share,366.0,2857.0,0.12810640532026601,0.11634871017458825,0.14086287399700653
claude_ai,EG-C,subregion,EG,success_rate,1916.0,2859.0,0.6701643931444561,0.6527120124740808,0.6871600922207789
claude_ai,EG-C,subregion,EG,work_share,1541.0,2857.0,0.5393769688484424,0.5210586580658119,0.5575895271395487
claude_ai,EG-GH,subregion,EG,coursework_share,22.0,214.0,0.102803738317757,0.06887396472557471,0.1507424905336595
claude_ai,EG-GH,subregion,EG,success_rate,140.0,214.0,0.6542056074766355,0.588266300722427,0.7147061342945762
claude_ai,EG-GH,subregion,EG,work_share,114.0,214.0,0.5327102803738317,0.4658750661498315,0.5983918140052905
claude_ai,EG-GZ,subregion,EG,automation_share,138.0,290.0,0.47586206896551725,0.419073263710674,0.5332820188633387
claude_ai,EG-GZ,subregion,EG,coursework_share,36.0,294.0,0.12244897959183673,0.08977290200068559,0.16486446228959487
claude_ai,EG-GZ,subregion,EG,success_rate,203.0,294.0,0.6904761904761905,0.6354588749806488,0.7405799322242547
claude_ai,EG-GZ,subregion,EG,work_share,160.0,294.0,0.54421768707483,0.4870820049493497,0.6002127181517886
claude_ai,ES,country,ES,automation_share,6688.0,15249.0,0.43858613679585545,0.4307266048797295,0.44647660425869096
claude_ai,ES,country,ES,coursework_share,1869.0,15639.0,0.11950892000767313,0.11451802573310925,0.12468669778720053
claude_ai,ES,country,ES,success_rate,10877.0,15640.0,0.6954603580562659,0.6882004198084581,0.7026242993577089
claude_ai,ES,country,ES,work_share,7340.0,15639.0,0.46933947183323743,0.4615262158852745,0.4771677871275797
claude_ai,ES-AN,subregion,ES,automation_share,722.0,1622.0,0.44512946979038226,0.4211010511646678,0.4694171887425901
claude_ai,ES-AN,subregion,ES,coursework_share,189.0,1673.0,0.11297071129707113,0.09867974250880118,0.12903502792628346
claude_ai,ES-AN,subregion,ES,success_rate,1156.0,1673.0,0.6909742976688583,0.6684148383920033,0.7126587227601057
claude_ai,ES-AN,subregion,ES,work_share,761.0,1673.0,0.4548714883442917,0.4311402723990226,0.4788094807559564
claude_ai,ES-AR,subregion,ES,automation_share,149.0,288.0,0.5173611111111112,0.45980099375578315,0.5744641692641564
claude_ai,ES-AR,subregion,ES,coursework_share,36.0,306.0,0.11764705882352941,0.08620033962176087,0.15857505528970356
claude_ai,ES-AR,subregion,ES,success_rate,208.0,306.0,0.6797385620915033,0.6255094199566402,0.7295106935465174
claude_ai,ES-AR,subregion,ES,work_share,149.0,306.0,0.4869281045751634,0.4314344861461157,0.5427458692354729
claude_ai,ES-AS,subregion,ES,coursework_share,18.0,209.0,0.0861244019138756,0.05517062919799101,0.13201834137918939
claude_ai,ES-AS,subregion,ES,success_rate,149.0,209.0,0.7129186602870813,0.6481757522818546,0.7699755865541624
claude_ai,ES-AS,subregion,ES,work_share,91.0,209.0,0.4354066985645933,0.3699517659650524,0.5031933334891896
claude_ai,ES-CL,subregion,ES,automation_share,164.0,368.0,0.44565217391304346,0.3956901955548621,0.49673711758062356
claude_ai,ES-CL,subregion,ES,coursework_share,64.0,389.0,0.16452442159383032,0.1309954382626061,0.20461463969247806
claude_ai,ES-CL,subregion,ES,success_rate,277.0,389.0,0.712082262210797,0.6651841656666305,0.7548324517180862
claude_ai,ES-CL,subregion,ES,work_share,178.0,389.0,0.45758354755784064,0.4087304037617323,0.5072662727613243
claude_ai,ES-CM,subregion,ES,automation_share,150.0,354.0,0.423728813559322,0.3733412924647444,0.4757539496759123
claude_ai,ES-CM,subregion,ES,coursework_share,41.0,368.0,0.11141304347826086,0.08319542989443438,0.14765985902428796
claude_ai,ES-CM,subregion,ES,success_rate,237.0,368.0,0.6440217391304348,0.5938435644900893,0.6912240557008736
claude_ai,ES-CM,subregion,ES,work_share,182.0,368.0,0.4945652173913043,0.443802882694096,0.5454398486194525
claude_ai,ES-CN,subregion,ES,automation_share,137.0,316.0,0.43354430379746833,0.3800255701566438,0.4886594289178981
claude_ai,ES-CN,subregion,ES,coursework_share,35.0,339.0,0.10324483775811209,0.07517594788156831,0.14020514939484155
claude_ai,ES-CN,subregion,ES,success_rate,245.0,339.0,0.7227138643067846,0.6727659368998994,0.767670696227469
claude_ai,ES-CN,subregion,ES,work_share,136.0,339.0,0.40117994100294985,0.3503921822931741,0.4541822917496492
claude_ai,ES-CT,subregion,ES,automation_share,1355.0,3188.0,0.42503136762860727,0.40797120816211924,0.44227198686359886
claude_ai,ES-CT,subregion,ES,coursework_share,361.0,3262.0,0.11066830165542611,0.10035678341436297,0.12189575939114235
claude_ai,ES-CT,subregion,ES,success_rate,2303.0,3262.0,0.7060085836909872,0.6901389887626826,0.7213935240205459
claude_ai,ES-CT,subregion,ES,work_share,1550.0,3262.0,0.4751686082158185,0.4580703590784595,0.49232527554141914
claude_ai,ES-GA,subregion,ES,automation_share,217.0,483.0,0.4492753623188406,0.40548769897525233,0.4938635479190147
claude_ai,ES-GA,subregion,ES,coursework_share,60.0,502.0,0.11952191235059761,0.09399376337458669,0.15082912189226363
claude_ai,ES-GA,subregion,ES,success_rate,343.0,502.0,0.6832669322709163,0.6413105824391013,0.7224396508355047
claude_ai,ES-GA,subregion,ES,work_share,209.0,502.0,0.4163346613545817,0.37400656712312913,0.45993354377324636
claude_ai,ES-IB,subregion,ES,automation_share,101.0,202.0,0.5,0.43169389817410553,0.5683061018258945
claude_ai,ES-IB,subregion,ES,coursework_share,19.0,219.0,0.0867579908675799,0.056243834036667016,0.13152003052004052
claude_ai,ES-IB,subregion,ES,success_rate,146.0,219.0,0.6666666666666666,0.6018323766742754,0.7257545729796493
claude_ai,ES-IB,subregion,ES,work_share,106.0,219.0,0.4840182648401826,0.4186777683274257,0.5499097844454857
claude_ai,ES-MC,subregion,ES,automation_share,142.0,327.0,0.43425076452599387,0.38159805858582524,0.48843037798321565
claude_ai,ES-MC,subregion,ES,coursework_share,53.0,337.0,0.1572700296735905,0.12229057781117257,0.1999752488954266
claude_ai,ES-MC,subregion,ES,success_rate,235.0,337.0,0.6973293768545994,0.6462811128091169,0.7439294718143563
claude_ai,ES-MC,subregion,ES,work_share,162.0,337.0,0.4807121661721068,0.42788631692329826,0.5339727988653848
claude_ai,ES-MD,subregion,ES,automation_share,2437.0,5467.0,0.4457655021035303,0.43263221921557476,0.45897495142522754
claude_ai,ES-MD,subregion,ES,coursework_share,656.0,5592.0,0.11731044349070101,0.1091377490029409,0.12600857822690778
claude_ai,ES-MD,subregion,ES,success_rate,3880.0,5592.0,0.6938483547925608,0.6816385193692067,0.7057920326321223
claude_ai,ES-MD,subregion,ES,work_share,2690.0,5592.0,0.48104434907010013,0.46796610795629157,0.4941486166635047
claude_ai,ES-PV,subregion,ES,automation_share,186.0,406.0,0.458128078817734,0.41028090373263226,0.5067602165440795
claude_ai,ES-PV,subregion,ES,coursework_share,75.0,412.0,0.1820388349514563,0.1477714638984789,0.22218094105571518
claude_ai,ES-PV,subregion,ES,success_rate,286.0,412.0,0.6941747572815534,0.6480589645750453,0.7367029255292635
claude_ai,ES-PV,subregion,ES,work_share,185.0,412.0,0.44902912621359226,0.40169044197089815,0.49730956187672076
claude_ai,ES-VC,subregion,ES,automation_share,637.0,1508.0,0.4224137931034483,0.3977112472758252,0.447510633111644
claude_ai,ES-VC,subregion,ES,coursework_share,193.0,1549.0,0.12459651387992253,0.1090723265275474,0.14197813476869817
claude_ai,ES-VC,subregion,ES,success_rate,1096.0,1550.0,0.7070967741935484,0.6839505533756293,0.7292189743291254
claude_ai,ES-VC,subregion,ES,work_share,728.0,1549.0,0.4699806326662363,0.44523041082793696,0.4948793853032331
claude_ai,FI,country,FI,automation_share,742.0,1975.0,0.3756962025316456,0.35459750342124263,0.39727753296368074
claude_ai,FI,country,FI,coursework_share,245.0,2049.0,0.11957052220595413,0.10622858125917627,0.13433630207132521
claude_ai,FI,country,FI,success_rate,1511.0,2050.0,0.7370731707317073,0.7175855215194148,0.7556739547712592
claude_ai,FI,country,FI,work_share,793.0,2049.0,0.3870180575890678,0.36615826770942106,0.40830070662157447
claude_ai,FI-18,subregion,FI,automation_share,488.0,1320.0,0.3696969696969697,0.3440686083235434,0.3960815727857373
claude_ai,FI-18,subregion,FI,coursework_share,135.0,1365.0,0.0989010989010989,0.084171863352205,0.11588167096469482
claude_ai,FI-18,subregion,FI,success_rate,994.0,1366.0,0.7276720351390923,0.7034508183815208,0.7506162795953548
claude_ai,FI-18,subregion,FI,work_share,558.0,1365.0,0.4087912087912088,0.38300234438249914,0.43509202095531646
claude_ai,FR,country,FR,automation_share,13437.0,31631.0,0.4248047801207676,0.4193666756363313,0.4302611473776458
claude_ai,FR,country,FR,coursework_share,4739.0,32323.0,0.14661386628716394,0.14279965290731958,0.15051206981909734
claude_ai,FR,country,FR,success_rate,23137.0,32332.0,0.7156068291475938,0.7106640276616393,0.7204984010904857
claude_ai,FR,country,FR,work_share,13684.0,32323.0,0.42335179284101104,0.4179747168794421,0.42874708597060807
claude_ai,FR-974,subregion,FR,automation_share,151.0,331.0,0.4561933534743202,0.4033437375749948,0.5100481468264655
claude_ai,FR-974,subregion,FR,coursework_share,57.0,340.0,0.1676470588235294,0.1317014065936685,0.21101919498566335
claude_ai,FR-974,subregion,FR,success_rate,248.0,340.0,0.7294117647058823,0.6798198667891238,0.7738774170764701
claude_ai,FR-974,subregion,FR,work_share,146.0,340.0,0.4294117647058823,0.37787357054527654,0.4825272651883869
claude_ai,FR-ARA,subregion,FR,automation_share,1431.0,3374.0,0.42412566686425607,0.40754511351668665,0.44087880310509925
claude_ai,FR-ARA,subregion,FR,coursework_share,467.0,3443.0,0.13563752541388324,0.12460543100281676,0.14748180387330864
claude_ai,FR-ARA,subregion,FR,success_rate,2526.0,3443.0,0.7336625036305547,0.7186423868220906,0.7481617738332756
claude_ai,FR-ARA,subregion,FR,work_share,1468.0,3443.0,0.4263723496950334,0.40994390585776413,0.44296491362497625
claude_ai,FR-BFC,subregion,FR,automation_share,191.0,481.0,0.3970893970893971,0.3543432991291493,0.4414663013671778
claude_ai,FR-BFC,subregion,FR,coursework_share,71.0,492.0,0.1443089430894309,0.11601149095674568,0.17811792456627618
claude_ai,FR-BFC,subregion,FR,success_rate,362.0,492.0,0.7357723577235772,0.6950925535738034,0.7727988052795077
claude_ai,FR-BFC,subregion,FR,work_share,188.0,492.0,0.3821138211382114,0.3402478076736649,0.4258065128996795
claude_ai,FR-BRE,subregion,FR,automation_share,432.0,981.0,0.44036697247706424,0.40959369923061295,0.47160547026019656
claude_ai,FR-BRE,subregion,FR,coursework_share,185.0,1002.0,0.18463073852295409,0.16182657853637106,0.20984387136349394
claude_ai,FR-BRE,subregion,FR,success_rate,726.0,1002.0,0.7245508982035929,0.6960712277477513,0.7513153190007625
claude_ai,FR-BRE,subregion,FR,work_share,413.0,1002.0,0.4121756487025948,0.38208943502043446,0.44293271558459124
claude_ai,FR-CVL,subregion,FR,automation_share,257.0,615.0,0.41788617886178864,0.3795328905729485,0.4572589475969483
claude_ai,FR-CVL,subregion,FR,coursework_share,89.0,629.0,0.14149443561208266,0.11642864095408065,0.17091277275829225
claude_ai,FR-CVL,subregion,FR,success_rate,449.0,629.0,0.7138314785373608,0.6772953603326071,0.7477715126416096
claude_ai,FR-CVL,subregion,FR,work_share,275.0,629.0,0.43720190779014306,0.3989333377638157,0.47623289656717654
claude_ai,FR-GES,subregion,FR,automation_share,634.0,1450.0,0.43724137931034485,0.41190790210453554,0.4629065205946086
claude_ai,FR-GES,subregion,FR,coursework_share,271.0,1481.0,0.18298446995273465,0.16412055401807882,0.20348875865204033
claude_ai,FR-GES,subregion,FR,success_rate,1054.0,1481.0,0.7116812964213369,0.6880864493977652,0.7341808146659573
claude_ai,FR-GES,subregion,FR,work_share,558.0,1481.0,0.37677245104659013,0.3524413631107904,0.4017411705682229
claude_ai,FR-HDF,subregion,FR,automation_share,642.0,1492.0,0.43029490616621985,0.40538208385280483,0.45556575982262176
claude_ai,FR-HDF,subregion,FR,coursework_share,233.0,1528.0,0.15248691099476439,0.13533459197530912,0.17138223827659166
claude_ai,FR-HDF,subregion,FR,success_rate,1062.0,1528.0,0.6950261780104712,0.6714760553278385,0.717598115265257
claude_ai,FR-HDF,subregion,FR,work_share,590.0,1528.0,0.38612565445026176,0.36202846431464036,0.4107939998357
claude_ai,FR-IDF,subregion,FR,automation_share,6488.0,15507.0,0.4183916940736442,0.41064860043986084,0.4261752118799039
claude_ai,FR-IDF,subregion,FR,coursework_share,2307.0,15843.0,0.14561636053777693,0.14020977892389289,0.15119476190271572
claude_ai,FR-IDF,subregion,FR,success_rate,11341.0,15851.0,0.7154753643303262,0.7083998036395742,0.7224465064238451
claude_ai,FR-IDF,subregion,FR,work_share,6967.0,15843.0,0.4397525721138673,0.4320389548080868,0.44749539984842723
claude_ai,FR-NAQ,subregion,FR,automation_share,687.0,1466.0,0.4686221009549795,0.44319260010382044,0.4942156212990845
claude_ai,FR-NAQ,subregion,FR,coursework_share,213.0,1499.0,0.14209472981987992,0.12533334652193695,0.16068588531194364
claude_ai,FR-NAQ,subregion,FR,success_rate,1046.0,1499.0,0.6977985323549033,0.6740700531532143,0.7205157767838865
claude_ai,FR-NAQ,subregion,FR,work_share,599.0,1499.0,0.39959973315543695,0.3750903814801845,0.4246223760053682
claude_ai,FR-NOR,subregion,FR,automation_share,289.0,660.0,0.43787878787878787,0.4004953599289915,0.4759811971291983
claude_ai,FR-NOR,subregion,FR,coursework_share,108.0,669.0,0.16143497757847533,0.1354994870889401,0.19123655301321768
claude_ai,FR-NOR,subregion,FR,success_rate,464.0,669.0,0.6935724962630793,0.6576152727371029,0.727319309191244
claude_ai,FR-NOR,subregion,FR,work_share,259.0,669.0,0.38714499252615847,0.3509779778155123,0.4246007022185403
claude_ai,FR-OCC,subregion,FR,automation_share,856.0,2007.0,0.4265072247135027,0.4050302278314957,0.44826502923897665
claude_ai,FR-OCC,subregion,FR,coursework_share,305.0,2052.0,0.148635477582846,0.13390072995779892,0.16468336329140856
claude_ai,FR-OCC,subregion,FR,success_rate,1470.0,2053.0,0.7160253287871408,0.6961300203440933,0.7351136884568177
claude_ai,FR-OCC,subregion,FR,work_share,838.0,2052.0,0.4083820662768031,0.3873047140048249,0.4298018179381029
claude_ai,FR-PAC,subregion,FR,automation_share,958.0,2320.0,0.41293103448275864,0.39305574079263383,0.4330941998917914
claude_ai,FR-PAC,subregion,FR,coursework_share,307.0,2384.0,0.1287751677852349,0.11592423060189376,0.1428205705607964
claude_ai,FR-PAC,subregion,FR,success_rate,1711.0,2384.0,0.7177013422818792,0.6992934475954712,0.7354087537565782
claude_ai,FR-PAC,subregion,FR,work_share,1000.0,2384.0,0.41946308724832215,0.39979907354251076,0.43938623925210674
claude_ai,FR-PDL,subregion,FR,automation_share,539.0,1219.0,0.4421657095980312,0.41451021067324223,0.4701845854475309
claude_ai,FR-PDL,subregion,FR,coursework_share,179.0,1242.0,0.14412238325281804,0.12568613122867156,0.16475335963437238
claude_ai,FR-PDL,subregion,FR,success_rate,885.0,1242.0,0.7125603864734299,0.6867654585355184,0.737044438324564
claude_ai,FR-PDL,subregion,FR,work_share,501.0,1242.0,0.4033816425120773,0.37643643913291264,0.43092269865795907
claude_ai,GB,country,GB,automation_share,13791.0,34906.0,0.39508966939781126,0.3899728769282428,0.4002295512603744
claude_ai,GB,country,GB,coursework_share,3477.0,35857.0,0.09696851381878016,0.09394862659259533,0.10007475070594526
claude_ai,GB,country,GB,success_rate,25738.0,35869.0,0.7175555493601717,0.7128734640017196,0.7221910389452675
claude_ai,GB,country,GB,work_share,16113.0,35857.0,0.44936832417659034,0.4442252815357098,0.45452221467475284
claude_ai,GB-ENG,subregion,GB,automation_share,12871.0,32536.0,0.39559257437914924,0.3902919168413984,0.4009178842536382
claude_ai,GB-ENG,subregion,GB,coursework_share,3115.0,33429.0,0.09318256603547818,0.09011296622352521,0.09634565654576999
claude_ai,GB-ENG,subregion,GB,success_rate,23998.0,33438.0,0.7176864645014654,0.7128369831901669,0.7224859327583376
claude_ai,GB-ENG,subregion,GB,work_share,15155.0,33429.0,0.45334888868946127,0.4480179392623303,0.45869055900662925
claude_ai,GB-NIR,subregion,GB,automation_share,151.0,366.0,0.412568306010929,0.3632947059953308,0.4636582381840152
claude_ai,GB-NIR,subregion,GB,coursework_share,37.0,371.0,0.09973045822102426,0.07322235057314602,0.13444296725710547
claude_ai,GB-NIR,subregion,GB,success_rate,257.0,371.0,0.692722371967655,0.6439990016915125,0.7374954749087366
claude_ai,GB-NIR,subregion,GB,work_share,171.0,371.0,0.4609164420485175,0.4108526063971121,0.5117813808657744
claude_ai,GB-SCT,subregion,GB,automation_share,530.0,1423.0,0.3724525650035137,0.34770787864273117,0.3978840637284472
claude_ai,GB-SCT,subregion,GB,coursework_share,264.0,1464.0,0.18032786885245902,0.16147836841738364,0.20085064583047527
claude_ai,GB-SCT,subregion,GB,success_rate,1075.0,1467.0,0.732788002726653,0.7095571555872644,0.7548028407576854
claude_ai,GB-SCT,subregion,GB,work_share,534.0,1464.0,0.36475409836065575,0.3404798783620873,0.3897362430504684
claude_ai,GB-WLS,subregion,GB,automation_share,239.0,581.0,0.4113597246127367,0.3720560964920532,0.45182784062869896
claude_ai,GB-WLS,subregion,GB,coursework_share,61.0,593.0,0.10286677908937605,0.08091718782640411,0.12992870495318767
claude_ai,GB-WLS,subregion,GB,success_rate,408.0,593.0,0.688026981450253,0.6496274481531746,0.7240060251167851
claude_ai,GB-WLS,subregion,GB,work_share,253.0,593.0,0.4266441821247892,0.3874335413647368,0.46679913946716245
claude_ai,GE,country,GE,automation_share,583.0,1281.0,0.45511319281811086,0.4280172907750505,0.48247751263106586
claude_ai,GE,country,GE,coursework_share,159.0,1323.0,0.12018140589569161,0.10374964420213122,0.1388125425728388
claude_ai,GE,country,GE,success_rate,950.0,1324.0,0.7175226586102719,0.6926697136183954,0.7411169669615775
claude_ai,GE,country,GE,work_share,581.0,1323.0,0.43915343915343913,0.4126250031051491,0.466034212885667
claude_ai,GE-TB,subregion,GE,automation_share,445.0,1000.0,0.445,0.414466494970639,0.475954463873864
claude_ai,GE-TB,subregion,GE,coursework_share,129.0,1028.0,0.1254863813229572,0.10661966316109259,0.1471417668878607
claude_ai,GE-TB,subregion,GE,success_rate,745.0,1029.0,0.7240038872691934,0.6958957729193835,0.7504456602684354
claude_ai,GE-TB,subregion,GE,work_share,451.0,1028.0,0.438715953307393,0.40866487856618045,0.4692233554418301
claude_ai,GH,country,GH,automation_share,781.0,1601.0,0.48782011242973145,0.46339349455704926,0.5123050416723206
claude_ai,GH,country,GH,coursework_share,603.0,1639.0,0.3679072605247102,0.344894675605499,0.3915376134234615
claude_ai,GH,country,GH,success_rate,1176.0,1639.0,0.7175106772422208,0.6952253605230041,0.7387787455332342
claude_ai,GH,country,GH,work_share,568.0,1639.0,0.3465527760829774,0.323897125772028,0.36992606448563287
claude_ai,GH-AA,subregion,GH,automation_share,654.0,1334.0,0.49025487256371814,0.46349478338529565,0.5170709278319366
claude_ai,GH-AA,subregion,GH,coursework_share,455.0,1367.0,0.33284564740307243,0.30836390039293443,0.35826424978867666
claude_ai,GH-AA,subregion,GH,success_rate,980.0,1367.0,0.7168983174835406,0.6924341690988728,0.7401468088930411
claude_ai,GH-AA,subregion,GH,work_share,514.0,1367.0,0.3760058522311631,0.35070908725152106,0.40199757119829543
claude_ai,GH-AH,subregion,GH,automation_share,117.0,243.0,0.48148148148148145,0.41943590506788453,0.5441034659295486
claude_ai,GH-AH,subregion,GH,coursework_share,132.0,252.0,0.5238095238095238,0.46225151403377945,0.5846525078297488
claude_ai,GH-AH,subregion,GH,success_rate,182.0,252.0,0.7222222222222222,0.6638989718278978,0.7738718988983642
claude_ai,GH-AH,subregion,GH,work_share,53.0,252.0,0.21031746031746032,0.1645397455693079,0.26479465509110073
claude_ai,GLOBAL,global,,automation_share,441569.0,969510.0,0.4554558488308527,0.45446469416197344,0.45644735650306995
claude_ai,GLOBAL,global,,coursework_share,124448.0,999702.0,0.12448509655877452,0.12383937982714886,0.1251336992954489
claude_ai,GLOBAL,global,,success_rate,699385.0,1000000.0,0.699385,0.6984855254918078,0.7002829425992451
claude_ai,GLOBAL,global,,work_share,452343.0,999702.0,0.45247783839584194,0.45150231389602796,0.4534537281253634
claude_ai,GR,country,GR,automation_share,906.0,2056.0,0.4406614785992218,0.41933164758202435,0.4622126420371385
claude_ai,GR,country,GR,coursework_share,222.0,2108.0,0.10531309297912714,0.0929195030616436,0.11914261371832702
claude_ai,GR,country,GR,success_rate,1479.0,2108.0,0.7016129032258065,0.6817279036705353,0.7207644044646961
claude_ai,GR,country,GR,work_share,1001.0,2108.0,0.47485768500948766,0.45360503717221157,0.4962018044015124
claude_ai,GR-B,subregion,GR,automation_share,133.0,295.0,0.45084745762711864,0.39506047970716374,0.5078981445272133
claude_ai,GR-B,subregion,GR,coursework_share,34.0,305.0,0.11147540983606558,0.08087660172319455,0.15173972975546635
claude_ai,GR-B,subregion,GR,success_rate,206.0,305.0,0.6754098360655738,0.6209620753852788,0.7254938424703469
claude_ai,GR-B,subregion,GR,work_share,127.0,305.0,0.4163934426229508,0.3624441425626796,0.47242266294538665
claude_ai,GR-I,subregion,GR,automation_share,665.0,1509.0,0.44068919814446655,0.41582137968066313,0.4658582356868678
claude_ai,GR-I,subregion,GR,coursework_share,153.0,1548.0,0.09883720930232558,0.0849482221906472,0.1147123617246184
claude_ai,GR-I,subregion,GR,success_rate,1097.0,1548.0,0.708656330749354,0.6855263755984422,0.7307532240720398
claude_ai,GR-I,subregion,GR,work_share,766.0,1548.0,0.49483204134366926,0.46996890967053384,0.5197207596874728
claude_ai,GT,country,GT,automation_share,354.0,712.0,0.49719101123595505,0.4605782893455876,0.5338338822856783
claude_ai,GT,country,GT,coursework_share,210.0,733.0,0.286493860845839,0.2549423601059487,0.3202716343265047
claude_ai,GT,country,GT,success_rate,529.0,734.0,0.720708446866485,0.6871659119839819,0.7519527281143807
claude_ai,GT,country,GT,work_share,326.0,733.0,0.44474761255115963,0.40915298371415887,0.4809183694776262
claude_ai,GT-01,subregion,GT,automation_share,310.0,606.0,0.5115511551155115,0.471804722245666,0.5511520586626879
claude_ai,GT-01,subregion,GT,coursework_share,182.0,623.0,0.29213483146067415,0.25778643083119474,0.3290310362928762
claude_ai,GT-01,subregion,GT,success_rate,451.0,624.0,0.7227564102564102,0.6863516114147957,0.7564352316360631
claude_ai,GT-01,subregion,GT,work_share,280.0,623.0,0.449438202247191,0.4108051116377587,0.4886910290140423
claude_ai,HN,country,HN,automation_share,183.0,345.0,0.5304347826086957,0.47772573661271434,0.5824735056794893
claude_ai,HN,country,HN,coursework_share,115.0,367.0,0.3133514986376022,0.2680342469193247,0.3625357862161163
claude_ai,HN,country,HN,success_rate,269.0,367.0,0.7329700272479565,0.6854637911857154,0.7756495251196827
claude_ai,HN,country,HN,work_share,136.0,367.0,0.37057220708446864,0.3227392865472378,0.421086648838652
claude_ai,HN-FM,subregion,HN,coursework_share,66.0,206.0,0.32038834951456313,0.2604546707875154,0.3868983802757628
claude_ai,HN-FM,subregion,HN,success_rate,151.0,206.0,0.7330097087378641,0.6687354439619559,0.7887524897937914
claude_ai,HN-FM,subregion,HN,work_share,75.0,206.0,0.3640776699029126,0.3014142337043112,0.4317178049381696
claude_ai,HR,country,HR,automation_share,454.0,1056.0,0.42992424242424243,0.40037156490659565,0.4599849261011172
claude_ai,HR,country,HR,coursework_share,102.0,1084.0,0.0940959409594096,0.07812022546491587,0.11293847278674135
claude_ai,HR,country,HR,success_rate,781.0,1084.0,0.7204797047970479,0.6930217188808845,0.7463804882051471
claude_ai,HR,country,HR,work_share,516.0,1084.0,0.47601476014760147,0.4464207703313861,0.5057781527471209
claude_ai,HR-21,subregion,HR,automation_share,367.0,874.0,0.41990846681922195,0.3876078039407391,0.4529101209331789
