source,geo_id,metric,parent_id,x,n,share,x_rest,n_rest,share_rest,diff,diff_lo,diff_hi
claude_ai,ES-MC,coursework_share,ES,53.0,337.0,0.1572700296735905,1816.0,15302.0,0.11867729708534833,0.03859273258824217,-0.0006130316425915425,0.07779849681907589
claude_ai,ES-MC,success_rate,ES,235.0,337.0,0.6973293768545994,10642.0,15303.0,0.6954191988498987,0.0019101780047007244,-0.0476795758962275,0.051499931905628946
claude_ai,ES-MC,work_share,ES,162.0,337.0,0.4807121661721068,7178.0,15302.0,0.469089007972814,0.011623158199292827,-0.042303959084893025,0.06555027548347868
claude_ai,ES-MD,automation_share,ES,2437.0,5467.0,0.4457655021035303,4251.0,9782.0,0.4345737068084236,0.011191795295106666,-0.005243063633185465,0.027626654223398796
claude_ai,ES-MD,coursework_share,ES,656.0,5592.0,0.11731044349070101,1213.0,10047.0,0.12073255698218374,-0.003422113491482734,-0.013992176302764187,0.007147949319798719
claude_ai,ES-MD,success_rate,ES,3880.0,5592.0,0.6938483547925608,6997.0,10048.0,0.6963574840764332,-0.002509129283872369,-0.017568037515712946,0.012549778947968207
claude_ai,ES-MD,work_share,ES,2690.0,5592.0,0.48104434907010013,4650.0,10047.0,0.4628247237981487,0.018219625271951423,0.0018929353366302602,0.03454631520727258
claude_ai,ES-PV,automation_share,ES,186.0,406.0,0.458128078817734,6502.0,14843.0,0.4380516068180287,0.020076471999705303,-0.02904214427256327,0.06919508827197388
claude_ai,ES-PV,coursework_share,ES,75.0,412.0,0.1820388349514563,1794.0,15227.0,0.11781703552899454,0.06422179942246177,0.026610464622127003,0.10183313422279654
claude_ai,ES-PV,success_rate,ES,286.0,412.0,0.6941747572815534,10591.0,15228.0,0.6954951405306016,-0.0013203832490481515,-0.04640844984450426,0.04376768334640796
claude_ai,ES-PV,work_share,ES,185.0,412.0,0.44902912621359226,7155.0,15227.0,0.46988901293754515,-0.020859886723952892,-0.0695393141534762,0.02781954070557041
claude_ai,ES-VC,automation_share,ES,637.0,1508.0,0.4224137931034483,6051.0,13741.0,0.4403609635397715,-0.017947170436323212,-0.0442232774615179,0.008328936588871474
claude_ai,ES-VC,coursework_share,ES,193.0,1549.0,0.12459651387992253,1676.0,14090.0,0.11894960965223562,0.005646904227686905,-0.0116469774208031,0.02294078587617691
claude_ai,ES-VC,success_rate,ES,1096.0,1550.0,0.7070967741935484,9781.0,14090.0,0.694180269694819,0.012916504498729386,-0.010983198305745588,0.03681620730320436
claude_ai,ES-VC,work_share,ES,728.0,1549.0,0.4699806326662363,6612.0,14090.0,0.4692689850958126,0.0007116475704236902,-0.025473888748780007,0.026897183889627387
claude_ai,FI,automation_share,GLOBAL,742.0,1975.0,0.3756962025316456,440827.0,967535.0,0.4556186597900851,-0.0799224572584395,-0.10130489131876366,-0.058540023198115326
claude_ai,FI,coursework_share,GLOBAL,245.0,2049.0,0.11957052220595413,124203.0,997653.0,0.12449519021142622,-0.004924668005472088,-0.01898856589944255,0.009139229888498374
claude_ai,FI,success_rate,GLOBAL,1511.0,2050.0,0.7370731707317073,697874.0,997950.0,0.6993075805401072,0.037765590191600085,0.018687479901826613,0.056843700481373556
claude_ai,FI,work_share,GLOBAL,793.0,2049.0,0.3870180575890678,451550.0,997653.0,0.4526122810235623,-0.0655942234344945,-0.08670673036588639,-0.04448171650310263
claude_ai,FI-18,automation_share,FI,488.0,1320.0,0.3696969696969697,254.0,655.0,0.38778625954198476,-0.018089289845015066,-0.06359280072369569,0.027414221033665552
claude_ai,FI-18,coursework_share,FI,135.0,1365.0,0.0989010989010989,110.0,684.0,0.1608187134502924,-0.06191761454919349,-0.09367888752925628,-0.030156341569130704
claude_ai,FI-18,success_rate,FI,994.0,1366.0,0.7276720351390923,517.0,684.0,0.7558479532163743,-0.028175918077282036,-0.06809779647450834,0.011745960319944258
claude_ai,FI-18,work_share,FI,558.0,1365.0,0.4087912087912088,235.0,684.0,0.3435672514619883,0.06522395732922048,0.02110104841798051,0.10934686624046046
claude_ai,FR,automation_share,GLOBAL,13437.0,31631.0,0.4248047801207676,428132.0,937879.0,0.4564895898084934,-0.0316848096877258,-0.03722485997567033,-0.026144759399781278
claude_ai,FR,coursework_share,GLOBAL,4739.0,32323.0,0.14661386628716394,119709.0,967379.0,0.12374570876564407,0.02286815752151987,0.018956514777488782,0.026779800265550956
claude_ai,FR,success_rate,GLOBAL,23137.0,32332.0,0.7156068291475938,676248.0,967668.0,0.6988429916045585,0.01676383754303523,0.01176219134113804,0.021765483744932423
claude_ai,FR,work_share,GLOBAL,13684.0,32323.0,0.42335179284101104,438659.0,967379.0,0.4534510259164195,-0.03009923307540846,-0.035576324448578216,-0.024622141702238705
claude_ai,FR-974,automation_share,FR,151.0,331.0,0.4561933534743202,13286.0,31300.0,0.42447284345047925,0.031720510023840964,-0.022216693312796937,0.08565771336047887
claude_ai,FR-974,coursework_share,FR,57.0,340.0,0.1676470588235294,4682.0,31983.0,0.14639026983084763,0.02125678899268177,-0.018638880928703652,0.06115245891406719
claude_ai,FR-974,success_rate,FR,248.0,340.0,0.7294117647058823,22889.0,31992.0,0.7154601150287572,0.013951649677125144,-0.03352989473359028,0.06143319408784057
claude_ai,FR-974,work_share,FR,146.0,340.0,0.4294117647058823,13538.0,31983.0,0.42328737141606476,0.006124393289817565,-0.04676916822438038,0.05901795480401551
claude_ai,FR-ARA,automation_share,FR,1431.0,3374.0,0.42412566686425607,12006.0,28257.0,0.4248858689882153,-0.0007602021239592194,-0.018404281032146388,0.01688387678422795
claude_ai,FR-ARA,coursework_share,FR,467.0,3443.0,0.13563752541388324,4272.0,28880.0,0.14792243767313018,-0.012284912259246938,-0.02443311960776847,-0.00013670491072540446
claude_ai,FR-ARA,success_rate,FR,2526.0,3443.0,0.7336625036305547,20611.0,28889.0,0.7134549482501991,0.02020755538035568,0.004548393949051738,0.03586671681165962
claude_ai,FR-ARA,work_share,FR,1468.0,3443.0,0.4263723496950334,12216.0,28880.0,0.4229916897506925,0.0033806599443408913,-0.014093897507307655,0.020855217395989438
claude_ai,FR-BFC,automation_share,FR,191.0,481.0,0.3970893970893971,13246.0,31150.0,0.4252327447833066,-0.02814334769390947,-0.07221410699201976,0.015927411604200817
claude_ai,FR-BFC,coursework_share,FR,71.0,492.0,0.1443089430894309,4668.0,31831.0,0.14664949263296786,-0.0023405495435369628,-0.03363402118168952,0.028952922094615592
claude_ai,FR-BFC,success_rate,FR,362.0,492.0,0.7357723577235772,22775.0,31840.0,0.7152952261306532,0.02047713159292397,-0.018798309286625424,0.05975257247247336
claude_ai,FR-BFC,work_share,FR,188.0,492.0,0.3821138211382114,13496.0,31831.0,0.42398919292513587,-0.041875371786924465,-0.08515349920414134,0.0014027556302924071
claude_ai,FR-BRE,automation_share,FR,432.0,981.0,0.44036697247706424,13005.0,30650.0,0.42430668841761826,0.016060284059445984,-0.015494297646940318,0.047614865765832286
claude_ai,FR-BRE,coursework_share,FR,185.0,1002.0,0.18463073852295409,4554.0,31321.0,0.1453976565243766,0.039233081998577474,0.014893625412541266,0.06357253858461367
claude_ai,FR-BRE,success_rate,FR,726.0,1002.0,0.7245508982035929,22411.0,31330.0,0.715320778806256,0.009230119397336867,-0.01887919724907929,0.03733943604375302
claude_ai,FR-BRE,work_share,FR,413.0,1002.0,0.4121756487025948,13271.0,31321.0,0.4237093323967945,-0.011533683694199659,-0.04249916013197203,0.019431792743572714
claude_ai,FR-CVL,automation_share,FR,257.0,615.0,0.41788617886178864,13180.0,31016.0,0.4249419654371937,-0.007055786575405065,-0.046422964788175806,0.032311391637365676
claude_ai,FR-CVL,coursework_share,FR,89.0,629.0,0.14149443561208266,4650.0,31694.0,0.1467154666498391,-0.005221031037756424,-0.03273596840836617,0.022293906332853324
claude_ai,FR-CVL,success_rate,FR,449.0,629.0,0.7138314785373608,22688.0,31703.0,0.7156420528025739,-0.0018105742652130274,-0.037479460574769086,0.03385831204434303
claude_ai,FR-CVL,work_share,FR,275.0,629.0,0.43720190779014306,13409.0,31694.0,0.4230769230769231,0.01412498471321999,-0.025020483311975157,0.05327045273841514
claude_ai,FR-GES,automation_share,FR,634.0,1450.0,0.43724137931034485,12803.0,30181.0,0.4242072827275438,0.013034096582801025,-0.013100172366845058,0.03916836553244711
claude_ai,FR-GES,coursework_share,FR,271.0,1481.0,0.18298446995273465,4468.0,30842.0,0.14486738862589973,0.03811708132683492,0.01803662412480485,0.05819753852886499
claude_ai,FR-GES,success_rate,FR,1054.0,1481.0,0.7116812964213369,22083.0,30851.0,0.7157952740591877,-0.004113977637850819,-0.027727138314909378,0.01949918303920774
claude_ai,FR-GES,work_share,FR,558.0,1481.0,0.37677245104659013,13126.0,30842.0,0.42558848323714416,-0.048816032190554026,-0.07410519255891292,-0.02352687182219514
claude_ai,FR-HDF,automation_share,FR,642.0,1492.0,0.43029490616621985,12795.0,30139.0,0.4245329971133747,0.005761909052845127,-0.01997384531637401,0.03149766342206427
claude_ai,FR-HDF,coursework_share,FR,233.0,1528.0,0.15248691099476439,4506.0,30795.0,0.1463224549439844,0.006164456050779976,-0.012288077559709756,0.024616989661269708
claude_ai,FR-HDF,success_rate,FR,1062.0,1528.0,0.6950261780104712,22075.0,30804.0,0.7166277106869238,-0.021601532676452595,-0.04522850280804379,0.002025437455138595
claude_ai,FR-HDF,work_share,FR,590.0,1528.0,0.38612565445026176,13094.0,30795.0,0.4251988959246631,-0.03907324147440133,-0.06410164932728875,-0.014044833621513913
claude_ai,FR-IDF,automation_share,FR,6488.0,15507.0,0.4183916940736442,6949.0,16124.0,0.4309724634085835,-0.01258076933493929,-0.023476254217603125,-0.0016852844522754536
claude_ai,FR-IDF,coursework_share,FR,2307.0,15843.0,0.14561636053777693,2432.0,16480.0,0.14757281553398058,-0.0019564549962036437,-0.009669501309776195,0.005756591317368908
claude_ai,FR-IDF,success_rate,FR,11341.0,15851.0,0.7154753643303262,11796.0,16481.0,0.7157332686123414,-0.00025790428201522,-0.01009464803310985,0.00957883946907941
claude_ai,FR-IDF,work_share,FR,6967.0,15843.0,0.4397525721138673,6717.0,16480.0,0.4075849514563107,0.03216762065755663,0.021396105770071873,0.04293913554504138
claude_ai,FR-NAQ,automation_share,FR,687.0,1466.0,0.4686221009549795,12750.0,30165.0,0.4226752859273993,0.045946815027580246,0.019800826979562428,0.07209280307559807
claude_ai,FR-NAQ,coursework_share,FR,213.0,1499.0,0.14209472981987992,4526.0,30824.0,0.1468336361276927,-0.00473890630781279,-0.022850365029161972,0.013372552413536392
claude_ai,FR-NAQ,success_rate,FR,1046.0,1499.0,0.6977985323549033,22091.0,30833.0,0.7164726105147082,-0.01867407815980493,-0.042459305642735166,0.005111149323125307
claude_ai,FR-NAQ,work_share,FR,599.0,1499.0,0.39959973315543695,13085.0,30824.0,0.4245068777575915,-0.02490714460215454,-0.05031005232151076,0.0004957631172016821
claude_ai,FR-NOR,automation_share,FR,289.0,660.0,0.43787878787878787,13148.0,30971.0,0.42452616964256884,0.013352618236219027,-0.02489646838815035,0.051601704860588404
claude_ai,FR-NOR,coursework_share,FR,108.0,669.0,0.16143497757847533,4631.0,31654.0,0.14630062551336323,0.0151343520651121,-0.013017282981872845,0.043285987112097045
claude_ai,FR-NOR,success_rate,FR,464.0,669.0,0.6935724962630793,22673.0,31663.0,0.7160723873290592,-0.022499891065979938,-0.05778554135210897,0.012785759220149094
claude_ai,FR-NOR,work_share,FR,259.0,669.0,0.38714499252615847,13425.0,31654.0,0.4241170152271435,-0.03697202270098504,-0.07428263517342018,0.0003385897714500985
claude_ai,FR-OCC,automation_share,FR,856.0,2007.0,0.4265072247135027,12581.0,29624.0,0.4246894409937888,0.0018177837197139168,-0.020540009293031295,0.02417557673245913
claude_ai,FR-OCC,coursework_share,FR,305.0,2052.0,0.148635477582846,4434.0,30271.0,0.14647682600508738,0.00215865157775863,-0.01374010027099934,0.0180574034265166
claude_ai,FR-OCC,success_rate,FR,1470.0,2053.0,0.7160253287871408,21667.0,30279.0,0.715578453713795,0.0004468750733457316,-0.019710045834701703,0.020603795981393166
claude_ai,FR-OCC,work_share,FR,838.0,2052.0,0.4083820662768031,12846.0,30271.0,0.42436655544910973,-0.015984489172306604,-0.03796897545283149,0.0059999971082182815
claude_ai,FR-PAC,automation_share,FR,958.0,2320.0,0.41293103448275864,12479.0,29311.0,0.4257446010030364,-0.012813566520277764,-0.033633163272251784,0.008006030231696257
claude_ai,FR-PAC,coursework_share,FR,307.0,2384.0,0.1287751677852349,4432.0,29939.0,0.14803433648418451,-0.019259168698949614,-0.03329378506462115,-0.005224552333278079
claude_ai,FR-PAC,success_rate,FR,1711.0,2384.0,0.7177013422818792,21426.0,29948.0,0.7154400961666889,0.0022612461151902963,-0.016516306727700308,0.0210387989580809
claude_ai,FR-PAC,work_share,FR,1000.0,2384.0,0.41946308724832215,12684.0,29939.0,0.4236614449380407,-0.004198357689718546,-0.024783090707602397,0.016386375328165306
claude_ai,FR-PDL,automation_share,FR,539.0,1219.0,0.4421657095980312,12898.0,30412.0,0.42410890437985005,0.01805680521818115,-0.010371527055263008,0.046485137491625306
claude_ai,FR-PDL,coursework_share,FR,179.0,1242.0,0.14412238325281804,4560.0,31081.0,0.14671342620893793,-0.0025910429561198933,-0.022516093009356107,0.01733400709711632
claude_ai,FR-PDL,success_rate,FR,885.0,1242.0,0.7125603864734299,22252.0,31090.0,0.7157285300739787,-0.003168143600548845,-0.028832482247786603,0.022496195046688913
claude_ai,FR-PDL,work_share,FR,501.0,1242.0,0.4033816425120773,13183.0,31081.0,0.4241498021299186,-0.020768159617841286,-0.048599500502578136,0.0070631812668955594
claude_ai,GB,automation_share,GLOBAL,13791.0,34906.0,0.39508966939781126,427778.0,934604.0,0.4577104313698636,-0.06262076197205235,-0.06784788863546454,-0.05739363530864016
claude_ai,GB,coursework_share,GLOBAL,3477.0,35857.0,0.09696851381878016,120971.0,963845.0,0.1255087695635709,-0.028540255744790743,-0.03167377552114373,-0.02540673596843776
claude_ai,GB,success_rate,GLOBAL,25738.0,35869.0,0.7175555493601717,673647.0,964131.0,0.6987089928650775,0.018846556495094258,0.014098411305010142,0.023594701685178375
claude_ai,GB,work_share,GLOBAL,16113.0,35857.0,0.44936832417659034,436230.0,963845.0,0.4525935186674206,-0.003225194490830252,-0.008468951430518904,0.0020185624488584
claude_ai,GB-ENG,automation_share,GB,12871.0,32536.0,0.39559257437914924,920.0,2370.0,0.3881856540084388,0.007406920370710446,-0.012920338986655615,0.027734179728076506
claude_ai,GB-ENG,coursework_share,GB,3115.0,33429.0,0.09318256603547818,362.0,2428.0,0.14909390444810544,-0.05591133841262726,-0.0704177908794093,-0.0414048859458452
claude_ai,GB-ENG,success_rate,GB,23998.0,33438.0,0.7176864645014654,1740.0,2431.0,0.7157548334018923,0.0019316310995731722,-0.016636628356183247,0.02049989055532959
claude_ai,GB-ENG,work_share,GB,15155.0,33429.0,0.45334888868946127,958.0,2428.0,0.39456342668863265,0.058785462000828625,0.03862505169296357,0.07894587230869368
claude_ai,GB-NIR,automation_share,GB,151.0,366.0,0.412568306010929,13640.0,34540.0,0.39490445859872614,0.017663847412202838,-0.03303511495433118,0.06836280977873685
claude_ai,GB-NIR,coursework_share,GB,37.0,371.0,0.09973045822102426,3440.0,35486.0,0.09693963816716451,0.0027908200538597494,-0.027855028034465233,0.03343666814218473
claude_ai,GB-NIR,success_rate,GB,257.0,371.0,0.692722371967655,25481.0,35498.0,0.7178150881739817,-0.025092716206326693,-0.07227328383978757,0.022087851427134174
claude_ai,GB-NIR,work_share,GB,171.0,371.0,0.4609164420485175,15942.0,35486.0,0.4492475905991095,0.011668851449407991,-0.039317887092495105,0.06265558999131109
claude_ai,GB-SCT,automation_share,GB,530.0,1423.0,0.3724525650035137,13261.0,33483.0,0.39605172774243647,-0.023599162738922763,-0.04925918669801381,0.002060861220168287
claude_ai,GB-SCT,coursework_share,GB,264.0,1464.0,0.18032786885245902,3213.0,34393.0,0.09342017270956299,0.08690769614289603,0.06697483035554193,0.10684056193025014
claude_ai,GB-SCT,success_rate,GB,1075.0,1467.0,0.732788002726653,24663.0,34402.0,0.7169059938375676,0.01588200888908542,-0.007257260663501047,0.039021278441671886
claude_ai,GB-SCT,work_share,GB,534.0,1464.0,0.36475409836065575,15579.0,34393.0,0.4529700811211584,-0.08821598276050263,-0.11342888794733719,-0.06300307757366808
claude_ai,GB-WLS,automation_share,GB,239.0,581.0,0.4113597246127367,13552.0,34325.0,0.39481427530954116,0.016545449303195514,-0.02380057741445108,0.05689147602084211
claude_ai,GB-WLS,coursework_share,GB,61.0,593.0,0.10286677908937605,3416.0,35264.0,0.09686932849364792,0.005997450595728135,-0.018647565470291925,0.030642466661748195
claude_ai,GB-WLS,success_rate,GB,408.0,593.0,0.688026981450253,25330.0,35276.0,0.7180519333257739,-0.0300249518755209,-0.06760920537838028,0.007559301627338477
claude_ai,GB-WLS,work_share,GB,253.0,593.0,0.4266441821247892,15860.0,35264.0,0.44975045372050815,-0.02310627159571893,-0.06325177095266063,0.017039227761222762
claude_ai,GE,automation_share,GLOBAL,583.0,1281.0,0.45511319281811086,440986.0,968229.0,0.45545630217644795,-0.00034310935833709033,-0.0276317249935706,0.02694550627689642
claude_ai,GE,coursework_share,GLOBAL,159.0,1323.0,0.12018140589569161,124289.0,998379.0,0.12449079958612912,-0.004309393690437507,-0.02184366674338792,0.013224879362512904
claude_ai,GE,success_rate,GLOBAL,950.0,1324.0,0.7175226586102719,698435.0,998676.0,0.6993609539029675,0.018161704707304382,-0.00610552104979795,0.04242893046440671
claude_ai,GE,work_share,GLOBAL,581.0,1323.0,0.43915343915343913,451762.0,998379.0,0.4524954951977155,-0.013342056044276351,-0.04010263915061815,0.01341852706206545
claude_ai,GE-TB,automation_share,GE,445.0,1000.0,0.445,138.0,281.0,0.49110320284697506,-0.046103202846975055,-0.11217506251390347,0.019968656819953357
claude_ai,GE-TB,coursework_share,GE,129.0,1028.0,0.1254863813229572,30.0,295.0,0.1016949152542373,0.023791466068719902,-0.016205114502601765,0.06378804664004156
claude_ai,GE-TB,success_rate,GE,745.0,1029.0,0.7240038872691934,205.0,295.0,0.6949152542372882,0.02908863303190523,-0.030130037139052608,0.08830730320286306
claude_ai,GE-TB,work_share,GE,451.0,1028.0,0.438715953307393,130.0,295.0,0.4406779661016949,-0.001962012794301915,-0.06622687362009876,0.062302848031494926
claude_ai,GH,automation_share,GLOBAL,781.0,1601.0,0.48782011242973145,440788.0,967909.0,0.455402315713564,0.03241779671616746,0.00791262458936609,0.056922968842968824
claude_ai,GH,coursework_share,GLOBAL,603.0,1639.0,0.3679072605247102,123845.0,998063.0,0.12408535332939905,0.24382190719531113,0.22046621335868102,0.2671776010319412
claude_ai,GH,success_rate,GLOBAL,1176.0,1639.0,0.7175106772422208,698209.0,998361.0,0.6993552432436764,0.018155433998544468,-0.003659368362706441,0.03997023635979538
claude_ai,GH,work_share,GLOBAL,568.0,1639.0,0.3465527760829774,451775.0,998063.0,0.4526517865104708,-0.10609901042749337,-0.12915832196557298,-0.08303969888941375
claude_ai,GH-AA,automation_share,GH,654.0,1334.0,0.49025487256371814,127.0,267.0,0.4756554307116105,0.014599441852107653,-0.05103700472067377,0.08023588842488907
claude_ai,GH-AA,coursework_share,GH,455.0,1367.0,0.33284564740307243,148.0,272.0,0.5441176470588235,-0.21127199965575105,-0.275517103496957,-0.1470268958145451
claude_ai,GH-AA,success_rate,GH,980.0,1367.0,0.7168983174835406,196.0,272.0,0.7205882352941176,-0.003689917810577037,-0.06211932839956289,0.05473949277840882
claude_ai,GH-AA,work_share,GH,514.0,1367.0,0.3760058522311631,54.0,272.0,0.19852941176470587,0.17747644046645725,0.12356330308737495,0.23138957784553954
claude_ai,GH-AH,automation_share,GH,117.0,243.0,0.48148148148148145,664.0,1358.0,0.4889543446244477,-0.007472863142966246,-0.07569099301454708,0.06074526672861459
claude_ai,GH-AH,coursework_share,GH,132.0,252.0,0.5238095238095238,471.0,1387.0,0.33958183129055514,0.1842276925189687,0.11771737056045531,0.2507380144774821
claude_ai,GH-AH,success_rate,GH,182.0,252.0,0.7222222222222222,994.0,1387.0,0.7166546503244412,0.00556757189778101,-0.05460484915016568,0.0657399929457277
claude_ai,GH-AH,work_share,GH,53.0,252.0,0.21031746031746032,515.0,1387.0,0.3713049747656813,-0.160987514448221,-0.21736494962975453,-0.10461007926668744
claude_ai,GR,automation_share,GLOBAL,906.0,2056.0,0.4406614785992218,440663.0,967454.0,0.45548728931814847,-0.01482581071892669,-0.036308976787779335,0.0066573553499259565
claude_ai,GR,coursework_share,GLOBAL,222.0,2108.0,0.10531309297912714,124226.0,997594.0,0.12452560861432607,-0.019212515635198935,-0.032332331917194486,-0.0060926993532033815
claude_ai,GR,success_rate,GLOBAL,1479.0,2108.0,0.7016129032258065,697906.0,997892.0,0.6993802936590332,0.0022326095667732915,-0.017320676687632448,0.02178589582117903
claude_ai,GR,work_share,GLOBAL,1001.0,2108.0,0.47485768500948766,451342.0,997594.0,0.45243054789824316,0.0224271371112445,0.0010870404287038754,0.043767233793785124
claude_ai,GR-B,automation_share,GR,133.0,295.0,0.45084745762711864,773.0,1761.0,0.4389551391254969,0.011892318501621757,-0.049437724825834806,0.07322236182907832
claude_ai,GR-B,coursework_share,GR,34.0,305.0,0.11147540983606558,188.0,1803.0,0.10427066001109263,0.0072047498249729475,-0.030828910093110097,0.04523840974305599
claude_ai,GR-B,success_rate,GR,206.0,305.0,0.6754098360655738,1273.0,1803.0,0.7060454797559623,-0.030635643690388514,-0.08723528933717982,0.02596400195640279
claude_ai,GR-B,work_share,GR,127.0,305.0,0.4163934426229508,874.0,1803.0,0.48474764281752636,-0.06835420019457555,-0.12829568784677003,-0.008412712542381073
claude_ai,GR-I,automation_share,GR,665.0,1509.0,0.44068919814446655,241.0,547.0,0.4405850091407678,0.00010418900369874029,-0.04845977752667575,0.04866815553407323
claude_ai,GR-I,coursework_share,GR,153.0,1548.0,0.09883720930232558,69.0,560.0,0.12321428571428572,-0.024377076411960144,-0.05539545953707087,0.006641306713150583
claude_ai,GR-I,success_rate,GR,1097.0,1548.0,0.708656330749354,382.0,560.0,0.6821428571428572,0.026513473606496807,-0.01820543766305692,0.07123238487605053
claude_ai,GR-I,work_share,GR,766.0,1548.0,0.49483204134366926,235.0,560.0,0.41964285714285715,0.07518918420081211,0.027324267171856306,0.12305410122976791
claude_ai,GT,automation_share,GLOBAL,354.0,712.0,0.49719101123595505,441215.0,968798.0,0.45542517635255236,0.041765834883402686,0.0050259752693384285,0.07850569449746694
claude_ai,GT,coursework_share,GLOBAL,210.0,733.0,0.286493860845839,124238.0,998969.0,0.12436622157444326,0.16212763927139573,0.1293901426121355,0.19486513593065596
claude_ai,GT,success_rate,GLOBAL,529.0,734.0,0.720708446866485,698856.0,999266.0,0.6993693370934265,0.02133910977305853,-0.011130965136464652,0.05380918468258171
claude_ai,GT,work_share,GLOBAL,326.0,733.0,0.44474761255115963,452017.0,998969.0,0.4524835104993248,-0.007735897948165149,-0.04372457658763317,0.028252780691302874
claude_ai,HN,automation_share,GLOBAL,183.0,345.0,0.5304347826086957,441386.0,969165.0,0.45542915808969575,0.07500562451899995,0.02233269933535305,0.12767854970264686
claude_ai,HN,coursework_share,GLOBAL,115.0,367.0,0.3133514986376022,124333.0,999335.0,0.12441573646474906,0.18893576217285313,0.14147370729509873,0.23639781705060753
claude_ai,HN,success_rate,GLOBAL,269.0,367.0,0.7329700272479565,699116.0,999633.0,0.6993726697698055,0.03359735747815096,-0.01167486078954106,0.07886957574584297
claude_ai,HN,work_share,GLOBAL,136.0,367.0,0.37057220708446864,452207.0,999335.0,0.45250791776531396,-0.08193571068084532,-0.13135734520724557,-0.03251407615444508
claude_ai,HR,automation_share,GLOBAL,454.0,1056.0,0.42992424242424243,441115.0,968454.0,0.45548368843538256,-0.02555944601114013,-0.055435679194629786,0.0043167871723495226
claude_ai,HR,coursework_share,GLOBAL,102.0,1084.0,0.0940959409594096,124346.0,998618.0,0.12451808399207705,-0.03042214303266745,-0.04781493152216165,-0.013029354543173246
claude_ai,HR,success_rate,GLOBAL,781.0,1084.0,0.7204797047970479,698604.0,998916.0,0.6993621085256418,0.02111759627140608,-0.005612766763758964,0.047847959306571125
claude_ai,HR,work_share,GLOBAL,516.0,1084.0,0.47601476014760147,451827.0,998618.0,0.4524522890634857,0.023562471084115744,-0.006184665061947602,0.05330960723017909
claude_ai,HT,automation_share,GLOBAL,88.0,207.0,0.4251207729468599,441481.0,969303.0,0.4554623270535632,-0.030341554106703306,-0.09769540409996623,0.03701229588655962
claude_ai,HT,coursework_share,GLOBAL,97.0,237.0,0.4092827004219409,124351.0,999465.0,0.12441756339641709,0.28486513702552385,0.22226048048343267,0.34746979356761504
claude_ai,HT,success_rate,GLOBAL,174.0,237.0,0.7341772151898734,699211.0,999763.0,0.6993767522902928,0.03480046289958061,-0.021451010162272972,0.09105193596143418
claude_ai,HT,work_share,GLOBAL,61.0,237.0,0.25738396624472576,452282.0,999465.0,0.45252410039371066,-0.1951401341489849,-0.2508101743599475,-0.1394700939380223
claude_ai,HU,automation_share,GLOBAL,720.0,1587.0,0.45368620037807184,440849.0,967923.0,0.4554587503344791,-0.0017725499564072433,-0.02628701670715402,0.022741916794339533
claude_ai,HU,coursework_share,GLOBAL,112.0,1646.0,0.06804374240583232,124336.0,998056.0,0.12457817998188478,-0.05653443757605246,-0.06871726344559521,-0.04435161170650971
claude_ai,HU,success_rate,GLOBAL,1148.0,1647.0,0.6970248937462052,698237.0,998353.0,0.699388893507607,-0.0023639997614017805,-0.02457628484260645,0.01984828531980289
claude_ai,HU,work_share,GLOBAL,726.0,1646.0,0.44106925880923453,451617.0,998056.0,0.4524966534943931,-0.011427394685158576,-0.035434131897794555,0.012579342527477402
claude_ai,HU-BU,automation_share,HU,459.0,1035.0,0.4434782608695652,261.0,552.0,0.47282608695652173,-0.02934782608695652,-0.08083356224010996,0.022137910066196913
claude_ai,HU-BU,coursework_share,HU,69.0,1067.0,0.06466729147141519,43.0,579.0,0.07426597582037997,-0.009598684348964784,-0.035558698842034,0.01636133014410443
claude_ai,HU-BU,success_rate,HU,750.0,1068.0,0.702247191011236,398.0,579.0,0.687392055267703,0.014855135743533032,-0.03181232637744248,0.061522597864508546
claude_ai,HU-BU,work_share,HU,484.0,1067.0,0.4536082474226804,242.0,579.0,0.41796200345423146,0.035646243968448954,-0.014417841039943008,0.08571032897684092
claude_ai,ID,automation_share,GLOBAL,5917.0,12370.0,0.47833468067906226,435652.0,957140.0,0.45516016465720793,0.02317451602185433,0.014315113393886204,0.032033918649822454
claude_ai,ID,coursework_share,GLOBAL,4853.0,12690.0,0.38242710795902285,119595.0,987012.0,0.12116873958979223,0.2612583683692306,0.2527783096197695,0.2697384271186917
claude_ai,ID,success_rate,GLOBAL,8970.0,12692.0,0.7067444059249921,690415.0,987308.0,0.6992903936765427,0.0074540122484494375,-0.0005178410305981627,0.015425865527497038
claude_ai,ID,work_share,GLOBAL,3735.0,12690.0,0.29432624113475175,448608.0,987012.0,0.4545111913532966,-0.16018495021854484,-0.16817499256245094,-0.15219490787463874
claude_ai,ID-JW,automation_share,ID,4058.0,8459.0,0.47972573590258893,1859.0,3911.0,0.47532600357964716,0.004399732322941774,-0.014529477820388739,0.023328942466272286
claude_ai,ID-JW,coursework_share,ID,3054.0,8670.0,0.3522491349480969,1799.0,4020.0,0.4475124378109453,-0.0952633028628484,-0.11363101222699584,-0.07689559349870095
claude_ai,ID-JW,success_rate,ID,6139.0,8672.0,0.707910516605166,2831.0,4020.0,0.704228855721393,0.0036816608837729747,-0.013366660990952621,0.02072998275849857
